,sheetname,Eff_A,Eff_B,Eff_C,maxEfficiency,rampRate,cost_install,cost_OM_fix,cost_OM_var,co2CaptureEff,minRange,battSize,solarCapacity_MW,demand_MWh,solar_MWh,powerOutput_MWh,heatInput_MWh,solarUsed_MWh,loadShed_MWh,gridUsed_MWh,fuelCost_dollars,LCOE,efficiency_pct,emissions_tons,deficit_max,deficit_min,deficit_pct_time,deficit_pct_energy,solarCurtail_pct,loadShed_pct_energy,loadShed_pct_time,emissions_hr00,emissions_hr01,emissions_hr02,emissions_hr03,emissions_hr04,emissions_hr05,emissions_hr06,emissions_hr07,emissions_hr08,emissions_hr09,emissions_hr10,emissions_hr11,emissions_hr12,emissions_hr13,emissions_hr14,emissions_hr15,emissions_hr16,emissions_hr17,emissions_hr18,emissions_hr19,emissions_hr20,emissions_hr21,emissions_hr22,emissions_hr23,costs_hr00,costs_hr01,costs_hr02,costs_hr03,costs_hr04,costs_hr05,costs_hr06,costs_hr07,costs_hr08,costs_hr09,costs_hr10,costs_hr11,costs_hr12,costs_hr13,costs_hr14,costs_hr15,costs_hr16,costs_hr17,costs_hr18,costs_hr19,costs_hr20,costs_hr21,costs_hr22,costs_hr23,demand_hr00,demand_hr01,demand_hr02,demand_hr03,demand_hr04,demand_hr05,demand_hr06,demand_hr07,demand_hr08,demand_hr09,demand_hr10,demand_hr11,demand_hr12,demand_hr13,demand_hr14,demand_hr15,demand_hr16,demand_hr17,demand_hr18,demand_hr19,demand_hr20,demand_hr21,demand_hr22,demand_hr23
44,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,72.0,32.635,294127.6552740708,55788.54515916444,235208.8601473179,492045.5354236543,53730.13082330117,0.0,0.0,5205841.764782263,0.08998092421357251,47.80225471303211,88568.19637625777,0.0008539472999942177,-0.0009998814012384116,0.0,0.0,3.689672010608305,0.0,0.0,3826.0717351480434,3818.6014573598873,3794.569724740467,3807.0144109782204,3832.6885097079785,3940.7498726408376,4071.57032994725,4031.917805914467,3751.9979247927804,3492.8049426904663,3369.7449295291376,3320.8070138253233,3282.1149044970816,3296.8710312053518,3328.7491768923874,3361.245431236611,3472.9233509029646,3580.4938337009307,3704.504707823857,3819.7910805717515,3914.344683205166,3938.301783493999,3921.686112445706,3888.631623007102,224887.99421036837,224448.90788259782,223036.37604307855,223767.84704527544,225276.91351505788,231628.52029188923,239317.8560602328,236987.1688143059,220534.1002461534,205299.3127425841,198066.11863565707,195189.65670151068,192915.4204976618,193782.7528341812,195656.4793973414,197566.5370137964,204130.71695862984,210453.47089197693,217742.55449320227,224518.83129138406,230076.4819350592,231484.62705203617,230507.99483153093,228565.1253967508,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
45,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,76.0,32.635,294127.6552740708,55788.54515916444,234595.2699018293,491092.8344653713,53981.47294466538,0.0,0.0,5195762.188643629,0.09213394992562891,47.77004538403043,88396.71020376684,0.0008539472999942177,-0.000999898858445647,0.0,0.0,3.239145615544359,0.0,0.0,3814.7092708721593,3803.6827405749154,3779.666757586756,3795.848942696035,3823.6063983132094,3934.2616669135855,4066.5491846972254,4027.754828452579,3748.306382125337,3490.465863760009,3369.4745465817127,3318.9464616678165,3280.0596221355017,3294.051048796052,3323.617767658746,3355.199022447405,3466.6841808300933,3574.1955456604437,3696.170291902181,3809.5203847725975,3907.094023703362,3932.671746625808,3911.586601341283,3872.586923652002,224220.13381015247,223572.01886268114,222160.4127514882,223111.56563180027,224743.08718974312,231247.15797747637,239022.72430053694,236742.47825015715,220317.11957158928,205161.82688100502,198050.22612685844,195080.29758025275,192794.61556774226,193617.00053479016,195354.86656571965,197211.14254163078,203763.99240656884,210083.27151715278,217252.67604625048,223915.1426160782,229650.30428211982,231153.70599611697,229914.36801217098,227622.05362354548,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
46,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,80.0,32.635,294127.6552740708,55788.54515916444,234011.66525864374,490186.2329682532,54197.52794841057,0.0,0.0,5186170.344804119,0.09428944945170623,47.739338545193185,88233.52193428554,0.0008539472999942177,-0.0009998814012384116,0.0,0.0,2.851870767044929,0.0,0.0,3802.604012350188,3793.3298295676595,3764.8649267572728,3782.6636469613545,3812.656571983669,3924.554278003615,4060.104235602447,4022.463738028187,3743.4920244557593,3485.670567076175,3366.5467022299677,3316.523956690714,3279.7893055177665,3293.3780273125176,3318.8899624412647,3348.8436004813925,3460.1806153098214,3568.0080215490957,3690.5107868890705,3804.1040937251983,3900.6040640806746,3926.7036577385434,3905.8778923665236,3861.1574171666607,223508.6136148055,222963.4977601435,221290.3940282886,222336.56324917293,224099.4807310401,230676.5792293236,238643.90451485495,236431.4797129901,220034.14232634407,204879.9699981441,197878.13394218366,194937.90812104306,192778.72695765545,193577.44182759133,195076.9766812699,196837.58496162848,203381.72727765507,209719.5825999413,216920.0229182576,223596.7850645144,229268.8388776308,230802.91499374332,229578.8227846546,226950.25263124038,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
47,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,84.0,32.635,294127.6552740708,55788.54515916444,233548.08023619355,489468.80005623394,54272.37652821709,0.0,0.0,5178579.904594955,0.09645501794118469,47.71460003362048,88104.3840101221,0.0008539472999942177,-0.0009998814012384116,0.0,0.0,2.7177059853805474,0.0,0.0,3789.362329753174,3782.9844683897268,3754.7841295197577,3768.16808915222,3799.553541296556,3912.6976767871984,4050.6433861024375,4017.2287001333466,3740.8464983443573,3482.826718218852,3364.3596067024914,3315.8555795485854,3279.6567478070547,3293.3780252591732,3318.8899616174235,3348.8435997597626,3460.180610410066,3568.008018015552,3690.5107834489913,3803.387819085119,3893.7738273995583,3918.2190443000795,3897.826433648914,3852.398415421706,222730.29693771436,222355.42041979617,220697.86716843906,221484.54657350274,223329.31370509756,229979.67455782535,238087.81680535438,236123.77581894893,219878.64418046278,204712.81488197471,197749.58132729086,194898.62239791127,192770.93550999244,193577.44170690028,195076.97663284632,196837.5849192127,203381.72698965832,209719.58239224745,216920.02271605737,223554.68403289196,228867.37274381847,230304.20827052693,229105.57593336396,226435.4179731203,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
48,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,88.0,32.635,294127.6552740708,55788.54515916444,233103.9807135072,488782.1626540841,54324.295181721915,0.0,0.0,5171315.28088021,0.09862222415660933,47.6907707613048,87980.78927773512,0.0008539472999942177,-0.0009998814012384116,0.0,0.0,2.6246426990792173,0.0,0.0,3783.9353790014375,3777.477278776146,3747.698498754663,3759.1447075818282,3785.558955607549,3899.243942772483,4037.6503057781215,4010.371053791737,3736.495885573643,3481.8579563196004,3364.3510077974843,3315.8555541485975,3279.6567392824836,3293.378028458607,3318.8899660373017,3348.8436012487127,3459.057771083688,3563.807176698073,3686.276598758367,3798.7546872286225,3888.3354516432155,3909.6141028836514,3889.3000387759557,3845.234589733169,222411.3128324178,222031.72005250902,220281.389537913,220954.1722567542,222506.74305737705,229188.8939696271,237324.11241740297,235720.6986062032,219622.92482982858,204655.87321034097,197749.07590276323,194898.62090495645,192770.93500893711,193577.4418949559,195076.97689263694,196837.58500672985,203315.72898925233,209472.66627480896,216671.14674924183,223282.3588382157,228547.71710214007,229798.42893616133,228604.41339027567,226014.3442187607,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
49,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,92.0,32.635,294127.6552740708,55788.54515916444,232621.17200371955,488035.2225281338,54421.75200711211,0.0,0.0,5163412.654347655,0.10078620838220195,47.6648326320975,87846.34005506407,0.0008539472999942177,-0.0009998814012384116,0.0,0.0,2.4499530291619465,0.0,0.0,3776.8099741083092,3768.702514994723,3738.741566803705,3749.9079587238657,3772.986278414653,3883.67756090901,4021.2704542276224,3999.7760446919083,3730.512931370222,3479.6808601401276,3364.156579671589,3315.855334795724,3279.656675829377,3293.378024600889,3318.8899682371825,3348.843604701587,3458.578404845864,3562.3685189097914,3681.7374517879875,3790.54736835616,3882.138910655088,3904.009536684974,3884.0771872617042,3840.036344342,221992.49736703286,221515.9589369121,219754.9209821289,220411.25668499168,221767.74903126125,228273.9366356518,236361.3411429347,235097.94751577993,219271.2600772053,204527.90833490307,197737.64784958566,194898.60801188205,192770.93127930452,193577.44166820782,195076.97702194107,196837.58520968215,203287.55290705134,209388.10516703108,216404.34577731616,222799.95087337875,228183.49819294908,229469.00498959463,228297.4257846046,225708.80290632424,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
50,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,96.0,32.635,294127.6552740708,55788.54515916444,232159.24923247518,487321.19352221076,54494.635123275075,0.0,0.0,5155858.22746499,0.10295194452451845,47.63988357545012,87717.81483399788,0.0008539472999942177,-0.0009998814012384116,0.0,0.0,2.3193113070036873,0.0,0.0,3768.8070897545376,3760.4676945659285,3729.668632463288,3740.1032339111066,3764.0333603111385,3872.2049921018115,4009.4441186936665,3991.424362081092,3726.7862565967953,3478.352644799924,3363.93681413638,3315.8543724411584,3279.656374151696,3293.3779922935137,3318.889970568973,3348.8436094806125,3458.578408468115,3562.33061159117,3679.265675040805,3784.8131470466296,3872.3945069681427,3893.6380425084717,3873.8939413918524,3831.0489826311004,221522.10560890558,221031.93449170847,219221.6340636755,219834.95674877506,221241.51640051027,227599.60453576202,235666.2154209944,234607.05417121082,219052.2144155227,204449.83878879555,197724.7305197939,194898.55144681918,192770.9135473608,193577.43976925206,195076.97715899858,196837.58549058266,203287.5531199592,209385.877059081,216259.06023295395,222462.90608751855,227610.74379846084,228859.39160966463,227698.87722180996,225180.54575687245,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
51,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,40.0,100.0,32.635,294127.6552740708,55788.54515916444,231844.51379854113,486834.0064150915,54394.34323278832,0.0,0.0,5150703.787871668,0.1051298437053105,47.62290857735654,87630.12115471646,0.0008539472999942177,-0.0009998814012384116,0.0,0.0,2.499082781955437,0.0,0.0,3765.338825810306,3757.204010224861,3725.4114378947306,3735.5783561765297,3755.842468787421,3858.719849337749,3993.4841315512854,3977.8598927971643,3718.347418083077,3473.91206738893,3363.2263285954295,3315.7654815971946,3279.645163745215,3293.3768142952335,3318.889948467778,3348.8436124175214,3458.5784119615787,3562.3306147290605,3679.2656761555363,3784.8130432711805,3872.390089376737,3893.5336090961973,3870.794711311149,3826.9691916446136,221318.2487615169,220840.10237877237,218971.40562736808,219568.9944908205,220760.07399872728,226806.9778110744,234728.12284340337,233809.76480996667,218556.19824066086,204188.8315165271,197682.96975855363,194893.32664054623,192770.25462457986,193577.37052913095,195076.9758599394,196837.5856632076,203287.55332529722,209385.8772435192,216259.06029847544,222462.89998782828,227610.48414225483,228853.25324576537,227516.71136484423,224940.74470888896,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
52,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,0.0,32.635,294127.6552740708,55788.54515916444,263093.463974146,535278.8187154618,31064.736996536703,30.545416666666537,0.0,5663249.902009586,0.052622778929546275,49.15073318341009,96350.18736878312,0.0009999999999976694,-0.0009982368000009956,0.0,0.0,44.316997498484376,0.011610100914429487,0.9834952141653838,4010.12521617171,3972.377301303076,3925.3961107511195,3921.6252147896994,3940.8698751557718,4054.54998629685,4191.943236898703,4147.582898677362,3955.3010067531395,3806.922615099352,3736.4266751066043,3711.3835616400897,3703.473988831255,3723.597438941262,3763.4240072913444,3816.533772409758,3967.530471929297,4107.581889767056,4269.319691840606,4409.567887466833,4446.017422737944,4379.654206230658,4256.27269577583,4132.710196917822,235706.24881720386,233487.5102654808,230726.06028748245,230504.415402639,231635.57377304483,238317.43808344819,246393.10803549044,243785.7059333694,232483.80361915682,223762.45148750633,219618.85679237708,218146.87823417858,217681.97112130374,218864.78279999192,221205.69998412457,224327.37395608466,233202.624405622,241434.5355207525,250941.12410929782,259184.60138555054,261327.02406981916,257426.34167733535,250174.2506739349,242911.521574392,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
53,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,4.0,32.635,294127.6552740708,55788.54515916444,261082.09454844802,532185.4525647531,32931.030866034,6.157878444377438,0.0,5630522.088135088,0.054660784953481166,49.058480138872476,95793.38146165552,0.0009999999999976694,-0.000999952262311865,0.0,0.0,40.9716980930728,0.0023585985301013217,0.19784375113278424,4003.351465585668,3965.6026370920226,3918.485139687544,3914.758385903782,3933.826829372412,4046.3967835890835,4184.073560894926,4141.405387158443,3949.641472385986,3797.8287272988364,3724.007903026417,3696.3133915098697,3682.7005294663227,3695.6255463788625,3727.758501246741,3769.546003300875,3875.4366029156854,4023.3076658490263,4192.766916814531,4369.95524080443,4433.46030610944,4371.9676328413,4249.292203356485,4125.872629066844,235308.1028105354,233089.31055796446,230319.84876607894,230100.7984603445,231221.5991931118,237838.21094651395,245930.54596815738,243422.6055340906,232151.1487657985,223227.9329712316,218888.9089667749,217261.0871231912,216460.95334307605,217220.65711493534,219109.36079550287,221565.5373051292,227789.55143804417,236481.0839149039,246441.52211054298,256856.2580428382,260588.94465909936,256974.54197478303,249763.95284173114,242509.62453070667,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
54,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,8.0,32.635,294127.6552740708,55788.54515916444,259409.65733714236,529623.9985273511,34426.00955982963,3.143124320298345,0.0,5603421.904419375,0.05672714291142971,48.97996655333696,95332.31973492319,0.0009999999999976694,-0.0009999407419272188,0.0,0.0,38.291974702669876,0.0012116450684846233,0.1299243920168043,3997.0007622587113,3959.0739537306076,3912.0723095088756,3908.645818821057,3927.450034290732,4039.5965056128293,4177.552634129291,4135.705837601735,3944.620460376723,3793.1836725134167,3719.790336213801,3690.7111433305927,3673.8345220530205,3683.6965690009147,3708.0389977504874,3740.1161954673744,3817.023384414095,3949.3160389828527,4119.0124516817905,4303.8685510849045,4408.117356050844,4362.455597544945,4242.250121275584,4119.186481228014,234934.82258165095,232705.5690581657,229942.9168589106,229741.51535070437,230846.78534886637,237438.50571879852,245547.26038382162,243087.598676813,231856.02483769844,222954.90697328857,218641.00976190003,216931.7994246537,215939.82912956082,216519.4983334982,217950.29220111197,219835.71860024898,224356.15226167286,232132.02051354764,242106.3985488519,252971.8292804349,259099.34237232187,256415.44567791958,249350.03490608715,242116.6276188466,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
55,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,12.0,32.635,294127.6552740708,55788.54515916444,257898.49022552272,527309.1863303551,35734.98149719025,2.9513308899607504,0.0,5578931.191375157,0.058806759165220414,48.90840078480092,94915.65353946394,0.0009999999999976694,-0.0009999195979588649,0.0,0.0,35.945665198404924,0.0011443769552043211,0.12439163523488461,3991.9339772210014,3955.02186332831,3908.5091412926245,3904.997898958187,3923.1786863839116,4032.6079976465408,4170.012301838609,4129.046197452401,3940.1953137093506,3789.1917118824526,3716.7965826565624,3688.925809665691,3670.958084002343,3680.0942453984117,3700.2327903579744,3724.1554727764415,3785.1031874621167,3892.4905644786813,4046.554052150951,4226.031513891429,4356.662327454475,4341.260316060105,4230.693375293759,4111.000128101585,234637.0082166567,232467.396188964,229733.48174931091,229527.0987276534,230595.7250107877,237027.73675055781,245104.05640806942,242696.15982803566,231595.92455024962,222720.26839842414,218465.04358059124,216826.8614792389,215770.7584930266,216307.76175730664,217491.46067770763,218897.5827887486,222479.95401860663,228791.9454010247,237847.4548430948,248396.74120539622,256074.93013593525,255169.63413286617,248670.75505893317,241635.45197397098,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
56,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,16.0,32.635,294127.6552740708,55788.54515916444,256509.5909202808,525183.004155225,36901.43087172622,2.760380379471367,0.0,5556436.183962281,0.0608964861584436,48.841944406195196,94532.94074794053,0.0009999999999976694,-0.0009999665880471298,0.0,0.0,33.85482491711046,0.0010761314497317372,0.1081749343223613,3985.4936705571927,3949.5360764140783,3903.363799777578,3899.7546764587287,3917.8261693160207,4026.2976330742645,4162.524282482079,4125.020391534978,3938.772849453394,3789.0067535511325,3716.5096561313376,3688.675524322528,3670.479655015676,3679.3552433975206,3697.8468946601533,3717.037651686246,3767.0630747244495,3851.9256796840655,3984.2468936235778,4155.885529500682,4292.943100672786,4301.692194824891,4210.853912429101,4100.829434648058,234258.46130275063,232144.95382478306,229431.05000914875,229218.91376074086,230281.11595201943,236656.82754403175,244663.92727033555,242459.53190244484,231512.3152623162,222709.39695872765,218448.17867705305,216812.15026295744,215742.6375003658,216264.32486192088,217351.22303058012,218479.2130824471,221419.596281026,226407.63161698563,234185.17852520806,244273.71612287342,252329.65558398934,252843.90789581861,247504.63551944387,241037.64121431365,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
57,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,20.0,32.635,294127.6552740708,55788.54515916444,255158.21474679903,523109.10863778036,38025.08446030774,2.5601119120894427,0.0,5534494.369387716,0.06298911453777276,48.777245613492035,94159.63955480047,0.0009999999999976694,-0.0009999708338277458,0.0,0.0,31.84069534019507,0.0010033429316120262,0.09272137227630968,3977.7521649016526,3943.186800968979,3897.6901768883536,3894.2749318295023,3911.924704146383,4018.3930237463974,4153.985295476925,4118.111595056895,3933.8178913572037,3786.798130905088,3715.899213192209,3686.7887363205123,3667.3766124549807,3675.4180606212226,3693.4527523495717,3710.9762375662385,3753.5896250551486,3823.1200105934013,3935.9267413958587,4086.687517408853,4229.952818766551,4264.6249507155735,4191.117853215472,4088.773709867502,233803.43280366383,231771.75752362108,229097.567063771,228896.82654864516,229934.24094371515,236192.21217353825,244162.0245896993,242053.44819834418,231221.07383644007,222579.57902764346,218412.29819763094,216701.2490570612,215560.24755429832,216032.90600762516,217092.94511032477,218122.93663028223,220627.6568504637,224714.4984004344,231345.02735537876,240206.4107454759,248627.22679194505,250665.17765872643,246344.59381677606,240329.03250221207,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
58,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,24.0,32.635,294127.6552740708,55788.54515916444,253845.80052250298,521090.6733698415,39103.42406301689,2.5278890649443886,0.0,5513139.324252923,0.06508479759427063,48.71432430001241,93796.32120657149,0.0009999999999976694,-0.0009999565048204317,0.0,0.0,29.907790297354026,0.0009958364722761272,0.08966881681042295,3966.406804767673,3934.215865478828,3889.7294535702704,3886.735951540185,3903.673544202197,4007.601581795103,4140.893579440677,4110.22021604125,3928.269704599236,3785.486130150308,3715.7566370852865,3686.7873761874366,3667.3227708097834,3675.382412609448,3693.3514835778587,3705.7625797179567,3743.610216325067,3807.2311199332526,3901.143150570334,4027.6601015836263,4165.0596490039825,4220.120330493782,4162.891673168506,4071.0088739194243,233136.57774689986,231244.4658709222,228629.6534376303,228453.70204052865,229449.2560981069,235557.91519662327,243392.5226137909,241589.6104762024,230894.9637481106,222502.46253883478,218403.9178909018,216701.16911146152,215557.08286204172,216030.81069671086,217086.99275696528,217816.48940786655,220041.08938177337,223780.5847160767,229300.52518352296,236736.91041530424,244812.9504803452,248049.29498124562,244685.52167846,239284.85492259724,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
59,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,28.0,32.635,294127.6552740708,55788.54515916444,252672.5646495261,519290.87615122035,40018.04088244648,2.5278890649443886,0.0,5494097.469679912,0.06719213075340556,48.65723166989486,93472.35770721968,0.0009999999999976694,-0.0009998712816710054,0.0,0.0,28.268355505103756,0.001000460445102436,0.08966881681042295,3954.3252370916716,3925.616075150777,3882.0218401952425,3878.395405565923,3894.744326678105,3997.839872079372,4128.244276163812,4102.105655332652,3926.2674859694375,3784.377876954157,3715.261669503393,3686.787390113298,3667.322411930022,3675.3823399335024,3693.351494459603,3705.117913797917,3740.358413867716,3798.492246186206,3876.0391293571824,3984.469649941339,4107.177130883914,4167.042707055512,4129.8751993669675,4051.7419596419395,232426.4500468327,230738.9893060846,228176.61705147589,227963.46328270814,228924.41653474641,234984.14359222088,242649.02467673965,241112.65463010807,230777.2777864258,222437.3218787499,218374.82479636607,216701.16992999273,215557.06176788686,216030.80642498034,217086.99339656997,217778.59737767754,219849.95565955798,223266.93313694478,227824.96660332766,234198.27164655202,241410.74469306562,244929.51022581843,242744.88671834732,238152.38851673176,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
60,sCO2,-0.00560220451859883,1.05458279104392,50.0415838063073,53.1,50.0,962.0,0.0,8.0,0.0,50.0,32.0,32.635,294127.6552740708,55788.54515916444,251514.01314150958,517515.2307439281,40915.36781570051,2.5278890649443886,0.0,5475311.1412707595,0.06930073207307164,48.60031129517835,93152.74153390701,0.0009999999999976694,-0.000999949734861616,0.0,0.0,26.65991253407097,0.0010050688760320165,0.08966881681042295,3938.7241305082343,3915.0117768351674,3873.8734829903806,3871.0948683278853,3887.018870766365,3984.26989217303,4112.183173566969,4089.719105244495,3920.7708377110775,3782.555677935359,3715.233178475949,3686.7850715760364,3666.7067552589533,3675.1498544411634,3693.272147218897,3705.066791037947,3738.136877003354,3793.344668366745,3859.026906696122,3950.3811794226267,4055.9920900635148,4117.179155286003,4094.518458140866,4026.7265848599295,231509.45167098398,230115.6922162004,227697.6747224346,227534.35392727237,228470.33140393413,234186.530328837,241704.98875743628,240384.6007415931,230454.19701657334,222330.2170697561,218373.15015708632,216701.03365152478,215520.87483688732,216017.14144437498,217082.32954208847,217775.59249545264,219719.37865941937,222964.36995177864,226825.0259602498,232194.6271016188,238402.2017381777,241998.64146069944,240666.69603961313,236682.04037676696,10947.632366666665,10800.227533333335,10648.626566666666,10626.08885,10697.2701,11111.279633333335,11683.524433333332,12053.196483333333,12471.831483333332,12853.000316666668,13134.73005,13290.35265,13385.434966666668,13475.70755,13516.244316666667,13481.8024,13352.75645,13097.606433333332,12831.771966720833,12653.727199883331,12522.329174133334,12269.870733333333,11832.095366666666,11390.54825
