,sheetname,Eff_A,Eff_B,Eff_C,maxEfficiency,rampRate,minRange,cost_install,cost_OM_fix,cost_OM_var,co2CaptureEff,solarCapacity_MW,battSize_MW,demand_MWh,solar_MWh,powerOutput_MWh,heatInput_MWh,solarUsed_MWh,loadShed_MWh,gridUsed_MWh,fuelCost_dollars,LCOE,efficiency_pct,emissions_tons,deficit_max,deficit_min,deficit_pct_time,deficit_pct_energy,solarCurtail_pct,loadShed_pct_energy,loadShed_pct_time,emissions_hr00,emissions_hr01,emissions_hr02,emissions_hr03,emissions_hr04,emissions_hr05,emissions_hr06,emissions_hr07,emissions_hr08,emissions_hr09,emissions_hr10,emissions_hr11,emissions_hr12,emissions_hr13,emissions_hr14,emissions_hr15,emissions_hr16,emissions_hr17,emissions_hr18,emissions_hr19,emissions_hr20,emissions_hr21,emissions_hr22,emissions_hr23,costs_hr00,costs_hr01,costs_hr02,costs_hr03,costs_hr04,costs_hr05,costs_hr06,costs_hr07,costs_hr08,costs_hr09,costs_hr10,costs_hr11,costs_hr12,costs_hr13,costs_hr14,costs_hr15,costs_hr16,costs_hr17,costs_hr18,costs_hr19,costs_hr20,costs_hr21,costs_hr22,costs_hr23,demand_hr00,demand_hr01,demand_hr02,demand_hr03,demand_hr04,demand_hr05,demand_hr06,demand_hr07,demand_hr08,demand_hr09,demand_hr10,demand_hr11,demand_hr12,demand_hr13,demand_hr14,demand_hr15,demand_hr16,demand_hr17,demand_hr18,demand_hr19,demand_hr20,demand_hr21,demand_hr22,demand_hr23
10,sCO2,-0.0056022045186,1.05458279104,50.0415838063,56.2571976835,73.7857609594,32.7112341893,962.0,0.0,8.0,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,549553.315743,953.806080394,0.0,0.0,5814274.08057,0.0382789449147,53.3476626917,98919.5968338,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,3784.19938837,3748.1867168,3703.49046406,3700.05783249,3718.57275781,3826.78722023,3976.80033846,4072.35611108,4178.02477697,4271.64287883,4340.08879592,4376.99449534,4400.624827,4425.77258711,4440.51755728,4436.46786415,4408.96220795,4345.14960223,4278.51918067,4234.24991282,4200.93894871,4133.77542679,4017.06686832,3900.35007444,222426.830716,220310.08591,217682.939499,217481.177043,218569.443209,224930.048834,233747.486561,239364.042529,245575.011891,251077.675878,255100.774783,257270.009782,258658.948165,260137.07762,261003.7542,260765.722237,259149.00089,255398.237731,251481.849619,248879.800431,246921.855985,242974.133419,236114.263705,229253.909931,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
11,sCO2,-0.0056022045186,1.05458279104,50.0415838063,58.0685647666,105.175675904,21.8447557873,962.0,0.0,8.0,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,532410.774155,953.806080394,0.0,0.0,5632905.99056,0.0376623143913,55.0653486792,95833.9393479,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,3666.15661884,3631.26731184,3587.96529574,3584.63974027,3602.57711858,3707.41598328,3852.74965359,3945.32469848,4047.69717918,4138.39499622,4204.70583934,4240.46031745,4263.3535342,4287.71684536,4302.00186695,4298.07849829,4271.4308423,4209.60878093,4145.05680151,4102.16845112,4069.89657561,4004.82812515,3891.76012577,3778.68414787,215488.539041,213437.823107,210892.626827,210697.158067,211751.477303,217913.672795,226456.062972,231897.418389,237914.645309,243245.661445,247143.265446,249244.834215,250590.446621,252022.467911,252862.109735,252631.502844,251065.212842,247431.449457,243637.227555,241116.345627,239219.4765,235394.897578,228749.011837,222102.657136,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
12,sCO2,-0.0056022045186,1.05458279104,50.0415838063,55.4165210652,78.6250977525,37.940912805,962.0,0.0,8.0,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,557890.118816,953.806080394,0.0,0.0,5902477.45708,0.0385788261905,52.5504645638,100420.221387,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,3841.60623896,3805.04724997,3759.67294863,3756.18824354,3774.98404295,3884.84013438,4037.12897325,4134.13434072,4241.40601551,4336.44431749,4405.92856901,4443.39413321,4467.38294041,4492.91219568,4507.88084916,4503.7697216,4475.84680064,4411.06614848,4343.42493381,4298.48409479,4264.66779854,4196.48539631,4078.00635217,3959.51894769,225801.077823,223652.221693,220985.221092,220780.39787,221885.173191,228342.270121,237293.46965,242995.229583,249300.420245,254886.560439,258970.690334,261172.832941,262582.84172,264083.394613,264963.218801,264721.575859,263080.328615,259272.665839,255296.865554,252655.342905,250667.696159,246660.086072,239696.151144,232731.724815,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
13,sCO2,-0.0056022045186,1.05458279104,50.0415838063,51.0876155148,97.6752938887,41.8775497287,962.0,0.0,8.0,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,605162.899264,953.806080394,0.0,0.0,6402623.47421,0.0402792647863,48.4454432931,108929.321868,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,4167.12447665,4127.46766427,4078.24857465,4074.46859332,4094.85705349,4214.02179319,4379.21481624,4484.43992679,4600.80125948,4703.89262537,4779.26462012,4819.9048263,4845.92632341,4873.61879835,4889.85581965,4885.39633598,4855.10736824,4784.83753203,4711.46474374,4662.71584584,4626.03412809,4552.07429473,4423.55593703,4295.02851056,244934.316461,242603.377155,239710.388444,239488.209541,240686.597922,247690.836511,257400.51531,263585.413474,270424.87403,276484.355425,280914.553783,283303.29479,284832.780565,286460.482703,287414.858733,287152.740193,285372.421978,281242.117161,276929.427715,274064.075828,271908.005973,267560.811324,260006.787854,252452.231343,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
14,sCO2,-0.0056022045186,1.05458279104,50.0415838063,46.5534598392,72.1953439146,46.6797295841,962.0,0.0,8.0,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,664103.79869,953.806080394,0.0,0.0,7026218.19014,0.0423994146762,44.1457871152,119538.683764,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,4572.98885626,4529.46959925,4475.45673029,4471.30859106,4493.68282098,4624.453819,4805.73610557,4921.20979987,5048.90434817,5162.03647801,5244.74946007,5289.34789024,5317.90379659,5348.29342857,5366.11188297,5361.21806009,5327.97904535,5250.86515549,5170.3460961,5116.84921399,5076.59481615,4995.43153543,4854.3959074,4713.35032735,268790.122774,266232.157556,263057.401147,262813.582741,264128.690255,271815.118917,282470.488872,289257.776015,296763.377798,303413.032985,308274.718264,310896.114882,312574.567599,314360.802635,315408.131788,315120.483754,313166.768332,308634.18525,303901.453871,300757.026022,298390.961972,293620.364693,285330.603891,277040.25813,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
15,sCO2,-0.0056022045186,1.05458279104,50.0415838063,48.4000157503,108.742278146,17.2856101457,962.0,0.0,8.0,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,638766.931006,953.806080394,0.0,0.0,6758154.13004,0.0414880278844,45.8968420191,114978.047581,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,4398.52032619,4356.66141453,4304.70924288,4300.71936333,4322.23997232,4448.02179926,4622.3878096,4733.45595508,4856.27870489,4965.0946212,5044.65194012,5087.54885235,5115.01529464,5144.24550232,5161.3841476,5156.6770337,5124.70615282,5050.53430971,4973.087211,4921.63134029,4882.912727,4804.84598526,4669.19114417,4533.52673076,258535.250284,256074.876477,253021.243276,252786.727022,254051.660595,261444.836867,271693.683476,278222.022248,285441.270543,291837.228291,296513.430703,299034.815877,300649.232318,302367.31897,303374.690453,303098.016758,301218.839427,296859.183315,292307.014957,289282.553224,287006.759176,282418.169578,274444.679474,266470.62673,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
16,sCO2,-0.0056022045186,1.05458279104,50.0415838063,53.944852448,32.6899016158,48.5007283686,962.0,0.0,8.0,0.0,0.635,0.0,294127.655274,953.806080394,293176.032566,573113.216196,953.806080394,2.18329970453,0.0,6063537.82736,0.0391264722019,51.1549942107,103160.378915,0.000873653108588,-7.1054273576e-15,0.0,0.0,0.0,0.000744706068031,0.108747288472,3946.51056291,3909.03310495,3862.41038682,3858.68963122,3877.99592225,3990.82239309,4147.26582123,4246.91759051,4357.11574207,4454.74678237,4526.1266326,4564.61429423,4589.25753967,4615.48325813,4630.8602712,4626.63698804,4597.95230233,4531.40437029,4461.91783677,4415.75096747,4381.01212941,4310.9696442,4189.28635988,4067.5983837,231967.120865,229764.279169,227023.899403,226805.201657,227939.982541,234571.671772,243767.068825,249624.378376,256101.580839,261840.11643,266035.665405,268297.884627,269746.359832,271287.849283,272191.67594,271943.440741,270257.418659,266345.879098,262261.615072,259548.029088,257506.157384,253389.215754,246236.942709,239084.393886,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
17,sCO2,-0.0056022045186,1.05458279104,50.0415838063,44.2198477403,40.6740550905,29.2314835224,962.0,0.0,8.0,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,699150.519535,953.806080394,0.0,0.0,7397012.49668,0.0436600724208,41.9328658139,125847.093516,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,4814.31899801,4768.50310115,4711.6398134,4707.2727646,4730.82774878,4868.49991899,5059.34900777,5180.91659031,5315.34995744,5434.45240425,5521.53039491,5568.48241608,5598.54530204,5630.53868475,5649.29747167,5644.14538728,5609.15225146,5527.96883365,5443.20054544,5386.88047471,5344.50173329,5259.05522628,5110.5767312,4962.0877589,282974.972216,280282.015612,276939.717921,276683.032497,278067.542122,286159.606349,297377.291679,304522.764031,312424.45861,319425.035761,324543.286545,327303.022012,329070.051642,330950.551581,332053.15139,331750.323319,329693.504558,324921.723667,319939.23206,316628.863458,314137.935212,309115.579411,300388.343423,291660.491607,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
18,sCO2,-0.0056022045186,1.05458279104,50.0415838063,50.5221212981,88.9802300934,42.2493832511,962.0,0.0,8.0,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,611936.488949,953.806080394,0.0,0.0,6474288.05308,0.0405229160635,47.9091955601,110148.568011,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,4213.76711024,4173.66641906,4123.89642007,4120.07412939,4140.69079764,4261.18934854,4428.23137747,4534.63427291,4652.29803827,4756.54330604,4832.7589397,4873.8540318,4900.16678758,4928.16922445,4944.58798677,4940.07858809,4909.45059587,4838.39422923,4764.20017915,4714.90563473,4677.81333842,4603.02567249,4473.06880852,4343.10277429,247675.866813,245318.837298,242393.467357,242168.801606,243380.60355,250463.240598,260281.599853,266535.725597,273451.740249,279579.045433,284058.831011,286474.309202,288020.914515,289666.835526,290631.893889,290366.841456,288566.596135,284390.060807,280029.099419,277131.675641,274951.472892,270555.620083,262917.044412,255277.929733,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
19,sCO2,-0.0056022045186,1.05458279104,50.0415838063,51.0363245019,68.8745347906,40.4490301852,962.0,0.0,8.0,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,605771.082129,953.806080394,0.0,0.0,6409058.04892,0.0403011415959,48.3968049718,109038.794783,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,4171.31239647,4131.61572938,4082.34717505,4078.56339488,4098.97234525,4218.25684436,4383.6158848,4488.94674557,4605.42502028,4708.619992,4784.06773487,4824.74878407,4850.79643253,4878.51673814,4894.77007748,4890.30611208,4859.98670422,4789.64624751,4716.19972027,4667.4018302,4630.68324767,4556.6490854,4428.00156799,4299.34497271,245180.473082,242847.191205,239951.295067,239728.892877,240928.485626,247939.763408,257659.20034,263850.314267,270696.648414,276762.219529,281196.870194,283588.011863,285119.034756,286748.372719,287703.707888,287441.325921,285659.218504,281524.76277,277207.739114,274339.507575,272181.270891,267829.707353,260268.092163,252705.943396,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
20,sCO2,-0.0056022045186,1.05458279104,50.0415838063,53.8128227469,79.1149420478,24.972604027,962.0,0.0,8.0,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,574516.034344,953.806080394,0.0,0.0,6078379.64336,0.0391768732735,51.0297070348,103412.886182,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,3956.0915447,3918.44304607,3871.71652629,3868.12797205,3887.4839129,4000.61387142,4157.44113333,4257.33739812,4367.80592072,4465.67649866,4537.23147928,4575.81357034,4600.51727796,4626.80734119,4642.22208175,4637.98843676,4609.23337321,4542.52216589,4472.86514724,4426.58500758,4391.76093782,4321.54660345,4199.53671603,4077.51821912,232530.269683,230317.374597,227570.893601,227359.966357,228497.665547,235147.193109,244365.151059,250236.831512,256729.925784,262482.540866,266688.383615,268956.15319,270408.182227,271953.453721,272859.497916,272610.653672,270920.494937,266999.358418,262905.073655,260184.82989,258137.948456,254010.905914,246839.435864,239667.459768,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
21,sCO2,-0.0056022045186,1.05458279104,50.0415838063,53.3349564634,37.604056322,47.1931230435,962.0,0.0,8.0,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,579663.537226,953.806080394,0.0,0.0,6132840.22386,0.0393620329466,50.5765552542,104339.436701,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,3991.53701778,3953.55119914,3906.40602282,3902.78531614,3922.3146808,4036.45825208,4194.69064237,4295.48194974,4406.94023938,4505.68771032,4577.88380354,4616.81157934,4641.73662527,4668.2622401,4683.81509242,4679.54351516,4650.53081429,4583.22189322,4512.94076718,4466.24597041,4431.10988674,4360.26645158,4237.16338972,4114.05164122,234613.675823,232380.953816,229609.865119,229397.048027,230544.940683,237254.04615,246554.594424,252478.88349,259030.15407,264834.310973,269077.836897,271365.925052,272830.963863,274390.080557,275304.242654,275053.168836,273347.866751,269391.597946,265260.629538,262516.01315,260450.792232,256286.772543,249051.048129,241814.813134,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
22,sCO2,-0.0056022045186,1.05458279104,50.0415838063,55.0193962593,97.2383977394,15.5858180401,962.0,0.0,8.0,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,561916.917003,953.806080394,0.0,0.0,5945080.98189,0.038723673246,52.1738784369,101145.045061,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,3869.33458997,3832.51172165,3786.80991288,3783.30005552,3802.23152123,3912.88054356,4066.26858888,4163.97413194,4272.02008355,4367.74436301,4437.7301453,4475.4661324,4499.62808854,4525.34161157,4540.41830738,4536.27750609,4508.15304012,4442.90480733,4374.77536476,4329.510147,4295.44976793,4226.77523156,4107.44101687,3988.0983815,227430.888677,225266.522306,222580.271546,222373.96993,223486.719415,229990.42306,239006.231502,244749.1462,251099.847133,256726.307559,260839.916318,263057.953782,264478.139871,265989.523613,266875.698289,266632.311191,264979.21758,261144.071453,257139.574218,254478.985307,252476.991915,248440.455277,241426.255325,234411.560423,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
23,sCO2,-0.0056022045186,1.05458279104,50.0415838063,53.7554252716,85.0914462875,37.7170920933,962.0,0.0,8.0,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,575129.475122,953.806080394,0.0,0.0,6084869.8468,0.0391989392143,50.9752780678,103523.305522,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,3960.31567028,3922.62697238,3875.85056026,3872.25817433,3891.63478253,4004.88553581,4161.88025038,4261.88317963,4372.46965524,4470.44473472,4542.07611832,4580.6994055,4605.42949056,4631.74762506,4647.17882474,4642.94065927,4614.15489244,4547.37245408,4477.64105899,4431.3115036,4396.45025037,4326.16094449,4204.02078074,4081.8719983,232778.554397,230563.296488,227813.882931,227602.730469,228741.64444,235398.272049,244626.072495,250504.022447,257004.049736,262762.807185,266973.140733,269243.331723,270696.911167,272243.832629,273150.844254,272901.734306,271209.7709,267284.447579,263185.791134,260462.642823,258413.575827,254282.126626,247102.999223,239923.365234,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
24,sCO2,-0.0056022045186,1.05458279104,50.0415838063,47.9441284262,105.154157369,44.8278865503,962.0,0.0,8.0,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,644840.787314,953.806080394,0.0,0.0,6822415.52978,0.0417065092091,45.4645324802,116071.341716,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,4440.34462725,4398.08769089,4345.64152055,4341.61370235,4363.3389448,4490.31679599,4666.34080403,4778.46506547,4902.4557025,5012.30631896,5092.6201262,5135.92493318,5163.6525462,5193.16069576,5210.46230763,5205.7104351,5173.43555204,5098.5584296,5020.37490806,4968.42975785,4929.34298008,4850.5339235,4713.58917843,4576.63477,260993.589757,258509.820943,255427.151597,255190.405394,256467.366867,263930.842787,274277.142814,280867.557737,288155.451847,294612.22697,299332.894084,301878.254406,303508.021882,305242.44534,306259.395637,305980.09113,304083.045226,299681.934362,295086.480707,292033.260211,289735.826274,285103.605059,277054.297265,269004.421481,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
25,sCO2,-0.0056022045186,1.05458279104,50.0415838063,49.7640731515,53.0050357102,38.3333141134,962.0,0.0,8.0,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,621258.01936,953.806080394,0.0,0.0,6572909.84483,0.0408582187458,47.1903524876,111826.443485,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,4277.95474895,4237.24321038,4186.71507297,4182.83455795,4203.7652766,4326.0993626,4495.68591597,4603.70962966,4723.16574829,4828.99896751,4906.37558169,4948.09666874,4974.81024251,5003.23923602,5019.9081027,5015.33001308,4984.23546957,4912.09671268,4836.77247653,4786.72703622,4749.06971892,4673.14282446,4541.20634842,4409.26056243,251448.673577,249055.73981,246085.808178,245857.720128,247087.981258,254278.50698,264246.427728,270595.821566,277617.18676,283837.828201,288385.853635,290838.126418,292408.290921,294079.283984,295059.042926,294789.952991,292962.284822,288722.129001,284294.737787,281353.178018,279139.76459,274676.95046,266922.01759,259166.537503,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
26,sCO2,-0.0056022045186,1.05458279104,50.0415838063,54.1561048008,82.3447099678,21.8682143273,962.0,0.0,8.0,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,570874.320358,953.806080394,0.0,0.0,6039850.30939,0.0390458779955,51.3552350734,102757.377665,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,3931.01486616,3893.60501198,3847.17467997,3843.60887269,3862.84212105,3975.25497695,4131.08814992,4230.35119718,4340.11948734,4437.36968808,4508.47109951,4546.80862831,4571.35574528,4597.47916235,4612.7961927,4608.58938374,4580.01659137,4513.72824978,4444.51276961,4398.52598822,4363.92265956,4294.15339636,4172.91689922,4051.67184715,231056.318244,228857.450149,226128.378412,225918.788184,227049.275782,233656.653645,242816.181257,248650.64259,255102.578756,260818.729444,264997.912404,267251.307153,268694.132139,270229.608542,271129.909549,270882.642667,269203.197426,265306.916015,261238.583903,258535.583085,256501.676323,252400.794075,245274.782187,238148.26746,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
27,sCO2,-0.0056022045186,1.05458279104,50.0415838063,54.4538767911,75.1141297528,53.1491880042,962.0,0.0,8.0,0.0,0.635,0.0,294127.655274,953.806080394,293941.80299,568894.686334,948.306887409,762.454169558,0.0,6018905.78141,0.038995556656,51.6689310081,102401.04354,0.000843892986232,-0.000466553847765,0.0,0.0,0.576552519147,0.259389498806,10.4397396933,3931.25569955,3905.79991314,3865.58990513,3862.6226554,3873.40340626,3963.81046015,4110.96245172,4209.48900478,4318.39629774,4414.64251556,4484.91538155,4522.90782348,4547.36699528,4573.34565032,4588.62801371,4584.28165277,4555.63176168,4489.55300315,4420.72536399,4375.10931843,4341.13133754,4272.26521714,4153.14890275,4036.06080882,231070.473896,229574.239339,227210.784424,227036.376078,227670.044657,232983.97038,241633.23744,247424.409281,253825.737945,259482.876748,263613.359649,265846.470958,267284.126722,268811.094336,269709.357695,269453.888257,267769.911325,263885.948741,259840.413061,257159.203272,255162.053062,251114.255541,244112.863284,237230.685319,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
28,sCO2,-0.0056022045186,1.05458279104,50.0415838063,50.1584464296,34.1486840775,58.6645560921,962.0,0.0,8.0,0.0,0.635,0.0,294127.655274,953.806080394,299129.193706,625963.117286,864.343883735,5865.88166733,0.0,6622689.78089,0.0411894446282,47.7870317668,112673.361111,0.000989008153557,-0.000993678820311,0.0,0.0,9.37949531851,1.960986019,30.7058462161,4418.689969,4404.63692755,4365.67522129,4365.87326065,4371.89108564,4429.7085365,4523.40955278,4612.13908409,4724.69256359,4823.42351703,4893.35309017,4930.0286235,4953.5992055,4979.50929066,4995.1628769,4989.55484723,4957.59782972,4885.4109804,4812.42517019,4765.98915783,4734.18085544,4672.52353529,4573.52681486,4490.35911567,259720.777067,258894.77052,256604.688007,256616.32832,256970.042701,260368.423979,265875.961491,271091.286165,277706.929571,283510.115612,287620.420522,289776.12687,291161.553301,292684.490529,293604.573542,293274.94602,291396.583547,287153.600959,282863.657225,280134.25161,278264.630281,274640.550019,268821.742785,263933.330243,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
29,sCO2,-0.0056022045186,1.05458279104,50.0415838063,53.9031346716,49.3295447917,45.2949495842,962.0,0.0,8.0,0.0,0.635,0.0,294127.655274,953.806080394,293173.849194,573553.462331,953.806080394,0.0,0.0,6068195.63146,0.0391422488113,51.1153481669,103239.62322,7.1054273576e-15,-7.1054273576e-15,0.0,0.0,0.0,0.0,0.0,3949.46331716,3911.87789665,3865.22966475,3861.64712295,3880.97063392,3993.91104901,4150.47555493,4250.20444868,4360.48788696,4458.19448779,4529.62958173,4568.14703048,4592.80934832,4619.05536389,4634.44427785,4630.21772612,4601.51084019,4534.91140407,4465.37109216,4419.16849248,4384.40276866,4314.30607479,4192.50060865,4070.68654744,232140.677197,229931.489703,227189.610295,226979.036449,228114.829482,234753.216103,243955.72984,249817.572594,256299.788022,262042.764894,266241.56097,268505.531014,269955.127251,271497.809722,272402.335887,272153.908569,270466.581607,266552.01475,262464.58975,259748.903614,257705.451625,253585.323729,246425.869108,239265.909289,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
