,sheetname,Eff_A,Eff_B,Eff_C,maxEfficiency,minRange,cost_install,cost_OM_fix,cost_OM_var,co2CaptureEff,solarCapacity_MW,battSize_MW,rampRate,demand_MWh,solar_MWh,powerOutput_MWh,heatInput_MWh,solarUsed_MWh,loadShed_MWh,gridUsed_MWh,fuelCost_dollars,LCOE,efficiency_pct,emissions_tons,deficit_max,deficit_min,deficit_pct_time,deficit_pct_energy,solarCurtail_pct,loadShed_pct_energy,loadShed_pct_time,emissions_hr00,emissions_hr01,emissions_hr02,emissions_hr03,emissions_hr04,emissions_hr05,emissions_hr06,emissions_hr07,emissions_hr08,emissions_hr09,emissions_hr10,emissions_hr11,emissions_hr12,emissions_hr13,emissions_hr14,emissions_hr15,emissions_hr16,emissions_hr17,emissions_hr18,emissions_hr19,emissions_hr20,emissions_hr21,emissions_hr22,emissions_hr23,costs_hr00,costs_hr01,costs_hr02,costs_hr03,costs_hr04,costs_hr05,costs_hr06,costs_hr07,costs_hr08,costs_hr09,costs_hr10,costs_hr11,costs_hr12,costs_hr13,costs_hr14,costs_hr15,costs_hr16,costs_hr17,costs_hr18,costs_hr19,costs_hr20,costs_hr21,costs_hr22,costs_hr23,demand_hr00,demand_hr01,demand_hr02,demand_hr03,demand_hr04,demand_hr05,demand_hr06,demand_hr07,demand_hr08,demand_hr09,demand_hr10,demand_hr11,demand_hr12,demand_hr13,demand_hr14,demand_hr15,demand_hr16,demand_hr17,demand_hr18,demand_hr19,demand_hr20,demand_hr21,demand_hr22,demand_hr23
386,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,30.0,9.75,294127.655274,55788.5451592,248367.294722,770312.383633,44140.9589818,0.00683425,0.0,8149905.01884,0.0742581051465,32.2424122991,138656.229054,0.000922332499989,-0.000999876683778,0.0,0.0,20.8780962905,2.7516706689e-06,0.000190784716618,5877.09976494,5849.36713523,5793.99312163,5795.22452932,5812.71014296,5920.08017129,6055.57947433,6013.72545314,5793.64752343,5613.31262298,5524.08625617,5487.27398018,5464.73061841,5471.71518177,5496.69233228,5513.85527722,5570.40685722,5657.14973987,5760.05639145,5907.44797521,6070.13043012,6140.345483,6081.25150401,5986.34708808,345442.863961,343812.801615,340558.040149,340630.419556,341658.18507,347969.156734,355933.504658,353473.418301,340537.726655,329938.041951,324693.51439,322529.770613,321204.721904,321615.259017,323083.360419,324092.160183,327416.136386,332514.690266,338563.314564,347226.664321,356788.777504,360915.862279,357442.449513,351864.178844,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
387,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,30.0,10.0,294127.655274,55788.5451592,248367.290562,770312.376011,44140.958982,0.00266758333333,0.0,8149904.93819,0.0742581048223,32.2424120781,138656.227682,0.000922332499989,-0.000999876683778,0.0,0.0,20.8780962902,1.07404776502e-06,0.000190784716618,5877.09976683,5849.36713555,5793.9931219,5795.22452959,5812.71014324,5920.08017157,6055.57947463,6013.72545342,5793.64752366,5613.3126231,5524.0862562,5487.27398018,5464.73061841,5471.71518177,5496.69233228,5513.85527722,5570.40685722,5657.14973987,5760.05639145,5907.44797521,6070.12804328,6140.34635694,6081.25162538,5986.34710334,345442.864072,343812.801634,340558.040165,340630.419572,341658.185086,347969.156751,355933.504675,353473.418317,340537.726668,329938.041957,324693.514392,322529.770613,321204.721904,321615.259017,323083.360419,324092.160183,327416.136386,332514.690266,338563.314564,347226.664321,356788.637211,360915.913647,357442.456647,351864.179741,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
388,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,30.0,10.25,294127.655274,55788.5451592,248367.286402,770312.368627,44140.9604812,0.0,0.0,8149904.86008,0.0742581045066,32.2424118471,138656.226353,0.000922332499989,-0.000999876683778,0.0,0.0,20.8780936028,0.0,0.0,5877.09976872,5849.36713587,5793.99312217,5795.22452986,5812.71014351,5920.08017185,6055.57947492,6013.72545369,5793.64752389,5613.31262321,5524.08625623,5487.27398018,5464.73061841,5471.71518177,5496.69233228,5513.85527722,5570.40685722,5657.14973987,5760.05639145,5907.44797521,6070.12569939,6140.34723096,6081.25174675,5986.3471186,345442.864184,343812.801653,340558.040181,340630.419588,341658.185102,347969.156767,355933.504692,353473.418334,340537.726682,329938.041964,324693.514394,322529.770613,321204.721904,321615.259017,323083.360419,324092.160183,327416.136386,332514.690266,338563.314564,347226.664321,356788.499442,360915.96502,357442.463781,351864.180637,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
389,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,30.0,10.5,294127.655274,55788.5451592,248367.282242,770312.361477,44140.9646481,0.0,0.0,8149904.78443,0.0742581041994,32.2424116064,138656.225066,0.000922332499989,-0.000999876683778,0.0,0.0,20.8780861338,0.0,0.0,5877.09977061,5849.36713618,5793.99312244,5795.22453013,5812.71014378,5920.08017213,6055.57947521,6013.72545397,5793.64752412,5613.31262332,5524.08625626,5487.27398018,5464.73061841,5471.71518177,5496.69233228,5513.85527722,5570.40685722,5657.14973987,5760.05639145,5907.44797521,6070.12339733,6140.34810508,6081.25186812,5986.34713385,345442.864295,343812.801671,340558.040197,340630.419604,341658.185118,347969.156784,355933.50471,353473.41835,340537.726696,329938.041971,324693.514395,322529.770613,321204.721904,321615.259017,323083.360419,324092.160183,327416.136386,332514.690266,338563.314564,347226.664321,356788.364132,360916.016399,357442.470915,351864.181534,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
390,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,30.0,10.75,294127.655274,55788.5451592,248367.278082,770312.354554,44140.9688149,0.0,0.0,8149904.71118,0.0742581039003,32.2424113562,138656.223819,0.000922332499989,-0.000999876683778,0.0,0.0,20.8780786648,0.0,0.0,5877.0997725,5849.3671365,5793.99312271,5795.2245304,5812.71014405,5920.08017241,6055.57947551,6013.72545424,5793.64752435,5613.31262344,5524.08625628,5487.27398018,5464.73061841,5471.71518177,5496.69233228,5513.85527722,5570.40685722,5657.14973987,5760.05639145,5907.44797521,6070.121136,6140.34897929,6081.2519895,5986.34714911,345442.864406,343812.80169,340558.040213,340630.41962,341658.185134,347969.1568,355933.504727,353473.418366,340537.726709,329938.041977,324693.514397,322529.770613,321204.721904,321615.259017,323083.360419,324092.160183,327416.136386,332514.690266,338563.314564,347226.664321,356788.231216,360916.067783,357442.478049,351864.182431,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
391,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,30.0,11.0,294127.655274,55788.5451592,248367.275657,770312.350724,44140.9712485,0.0,0.0,8149904.67066,0.0742581037333,32.2424112016,138656.22313,0.000922332499989,-0.000999876683778,0.0,0.0,20.8780743026,0.0,0.0,5877.09977479,5849.36713689,5793.99312304,5795.22453072,5812.71014438,5920.08017275,6055.57947586,6013.72545458,5793.64752463,5613.31262357,5524.08625632,5487.27398018,5464.73061841,5471.71518177,5496.69233228,5513.85527722,5570.40685722,5657.14973987,5760.05639145,5907.44797521,6070.11922025,6140.35003545,6081.25213612,5986.34716755,345442.86454,343812.801713,340558.040232,340630.419639,341658.185153,347969.15682,355933.504748,353473.418386,340537.726726,329938.041986,324693.514399,322529.770613,321204.721904,321615.259017,323083.360419,324092.160183,327416.136386,332514.690266,338563.314564,347226.664321,356788.118613,360916.129862,357442.486668,351864.183515,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
392,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,30.0,11.25,294127.655274,55788.5451592,248367.275667,770312.351144,44140.9712488,0.0,0.0,8149904.6751,0.0742581037485,32.2424111853,138656.223206,0.000922332499989,-0.000999876683778,0.0,0.0,20.8780743021,0.0,0.0,5877.09977762,5849.36713737,5793.99312345,5795.22453113,5812.71014479,5920.08017317,6055.5794763,6013.72545499,5793.64752498,5613.31262374,5524.08625636,5487.27398018,5464.73061841,5471.71518177,5496.69233228,5513.85527722,5570.40685722,5657.14973987,5760.05639145,5907.44797521,6070.11777292,6140.3513471,6081.25231819,5986.34719043,345442.864707,343812.801741,340558.040256,340630.419663,341658.185177,347969.156845,355933.504774,353473.41841,340537.726746,329938.041996,324693.514402,322529.770613,321204.721904,321615.259017,323083.360419,324092.160183,327416.136386,332514.690266,338563.314564,347226.664321,356788.033542,360916.206958,357442.497369,351864.18486,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
393,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,30.0,11.5,294127.655274,55788.5451592,248367.275677,770312.351776,44140.9712491,0.0,0.0,8149904.68179,0.0742581037714,32.2424111602,138656.22332,0.000922332499989,-0.000999876683778,0.0,0.0,20.8780743016,0.0,0.0,5877.09978046,5849.36713785,5793.99312386,5795.22453154,5812.7101452,5920.08017359,6055.57947674,6013.72545541,5793.64752533,5613.31262391,5524.0862564,5487.27398018,5464.73061841,5471.71518177,5496.69233228,5513.85527722,5570.40685722,5657.14973987,5760.05639145,5907.44797521,6070.11636357,6140.35265896,6081.25250026,5986.34721332,345442.864874,343812.801769,340558.04028,340630.419687,341658.185201,347969.15687,355933.504799,353473.418434,340537.726767,329938.042006,324693.514404,322529.770613,321204.721904,321615.259017,323083.360419,324092.160183,327416.136386,332514.690266,338563.314564,347226.664321,356787.950703,360916.284066,357442.508071,351864.186205,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
394,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,30.0,11.75,294127.655274,55788.5451592,248367.275688,770312.352615,44140.9712493,0.0,0.0,8149904.69067,0.0742581038017,32.2424111264,138656.223471,0.000922332499989,-0.000999876683778,0.0,0.0,20.8780743011,0.0,0.0,5877.09978329,5849.36713833,5793.99312426,5795.22453194,5812.71014561,5920.08017401,6055.57947718,6013.72545582,5793.64752568,5613.31262408,5524.08625645,5487.27398018,5464.73061841,5471.71518177,5496.69233228,5513.85527722,5570.40685722,5657.14973987,5760.05639145,5907.44797521,6070.11499115,6140.35397103,6081.25268234,5986.34723621,345442.86504,343812.801797,340558.040304,340630.419711,341658.185225,347969.156895,355933.504825,353473.418459,340537.726787,329938.042016,324693.514407,322529.770613,321204.721904,321615.259017,323083.360419,324092.160183,327416.136386,332514.690266,338563.314564,347226.664321,356787.870035,360916.361186,357442.518773,351864.187551,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
395,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,30.0,12.0,294127.655274,55788.5451592,248367.275698,770312.353654,44140.9712496,0.0,0.0,8149904.70166,0.0742581038392,32.2424110842,138656.223658,0.000922332499989,-0.000999876683778,0.0,0.0,20.8780743006,0.0,0.0,5877.09978613,5849.3671388,5793.99312467,5795.22453235,5812.71014602,5920.08017443,6055.57947762,6013.72545624,5793.64752602,5613.31262425,5524.08625649,5487.27398018,5464.73061841,5471.71518177,5496.69233228,5513.85527722,5570.40685722,5657.14973987,5760.05639145,5907.44797521,6070.11365458,6140.3552833,6081.25286442,5986.3472591,345442.865207,343812.801825,340558.040328,340630.419735,341658.185249,347969.156919,355933.504851,353473.418483,340537.726807,329938.042026,324693.514409,322529.770613,321204.721904,321615.259017,323083.360419,324092.160183,327416.136386,332514.690266,338563.314564,347226.664321,356787.791475,360916.438318,357442.529475,351864.188896,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
396,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,30.0,12.25,294127.655274,55788.5451592,248367.275708,770312.354888,44140.9712499,0.0,0.0,8149904.71471,0.0742581038837,32.2424110339,138656.22388,0.000922332499989,-0.000999876683778,0.0,0.0,20.8780743002,0.0,0.0,5877.09978897,5849.36713928,5793.99312508,5795.22453275,5812.71014642,5920.08017485,6055.57947805,6013.72545665,5793.64752637,5613.31262442,5524.08625653,5487.27398018,5464.73061841,5471.71518177,5496.69233228,5513.85527722,5570.40685722,5657.14973987,5760.05639145,5907.44797521,6070.11235283,6140.35659577,6081.25304651,5986.34728199,345442.865374,343812.801853,340558.040352,340630.419758,341658.185273,347969.156944,355933.504877,353473.418508,340537.726828,329938.042036,324693.514412,322529.770613,321204.721904,321615.259017,323083.360419,324092.160183,327416.136386,332514.690266,338563.314564,347226.664321,356787.71496,360916.515463,357442.540178,351864.190241,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
397,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,30.0,12.5,294127.655274,55788.5451592,248367.275718,770312.35631,44140.9712501,0.0,0.0,8149904.72976,0.074258103935,32.2424109757,138656.224136,0.000922332499989,-0.000999876683778,0.0,0.0,20.8780742997,0.0,0.0,5877.0997918,5849.36713976,5793.99312548,5795.22453316,5812.71014683,5920.08017528,6055.57947849,6013.72545706,5793.64752672,5613.31262459,5524.08625658,5487.27398018,5464.73061841,5471.71518177,5496.69233228,5513.85527722,5570.40685722,5657.14973987,5760.05639145,5907.44797521,6070.11108482,6140.35790846,6081.2532286,5986.34730487,345442.86554,343812.801882,340558.040376,340630.419782,341658.185297,347969.156969,355933.504903,353473.418532,340537.726848,329938.042046,324693.514414,322529.770613,321204.721904,321615.259017,323083.360419,324092.160183,327416.136386,332514.690266,338563.314564,347226.664321,356787.64043,360916.592619,357442.550881,351864.191586,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
398,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,30.0,12.75,294127.655274,55788.5451592,248367.275452,770312.35744,44140.9712435,0.0,0.0,8149904.74172,0.0742581039724,32.2424108938,138656.224339,0.000922332499989,-0.000999876683778,0.0,0.0,20.8780743115,0.0,0.0,5877.09979464,5849.36713316,5793.99311545,5795.22452316,5812.71013676,5920.08016489,6055.57946767,6013.72544685,5793.64751815,5613.3126204,5524.08625552,5487.27398018,5464.73061841,5471.71518177,5496.69233228,5513.85527722,5570.40685722,5657.14973987,5760.05639145,5907.44797521,6070.10984951,6140.35922135,6081.25341069,5986.34732776,345442.865707,343812.801493,340558.039786,340630.419195,341658.184705,347969.156358,355933.504266,353473.417931,340537.726345,329938.041799,324693.514352,322529.770613,321204.721904,321615.259017,323083.360419,324092.160183,327416.136386,332514.690266,338563.314564,347226.664321,356787.567821,360916.669788,357442.561584,351864.192932,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
399,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,30.0,13.0,294127.655274,55788.5451592,248367.275462,770312.359223,44140.9712438,0.0,0.0,8149904.76058,0.0742581040367,32.2424108206,138656.22466,0.000922332499989,-0.000999876683778,0.0,0.0,20.878074311,0.0,0.0,5877.09979748,5849.36713364,5793.99311587,5795.22452358,5812.71013718,5920.08016533,6055.57946812,6013.72544728,5793.64751851,5613.31262057,5524.08625557,5487.27398018,5464.73061841,5471.71518177,5496.69233228,5513.85527722,5570.40685722,5657.14973987,5760.05639145,5907.44797521,6070.10864583,6140.36053444,6081.25359279,5986.34735065,345442.865874,343812.801522,340558.03981,340630.419219,341658.18473,347969.156384,355933.504293,353473.417957,340537.726366,329938.041809,324693.514355,322529.770613,321204.721904,321615.259017,323083.360419,324092.160183,327416.136386,332514.690266,338563.314564,347226.664321,356787.497072,360916.746969,357442.572287,351864.194277,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
400,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,30.0,13.25,294127.655274,55788.5451592,248367.275473,770312.361177,44140.9712441,0.0,0.0,8149904.78125,0.0742581041071,32.2424107401,138656.225012,0.000922332499989,-0.000999876683778,0.0,0.0,20.8780743105,0.0,0.0,5877.09980031,5849.36713413,5793.99311629,5795.224524,5812.7101376,5920.08016576,6055.57946857,6013.7254477,5793.64751887,5613.31262075,5524.08625561,5487.27398018,5464.73061841,5471.71518177,5496.69233228,5513.85527722,5570.40685722,5657.14973987,5760.05639145,5907.44797521,6070.10747271,6140.36184775,6081.25377489,5986.34737354,345442.866041,343812.801551,340558.039835,340630.419244,341658.184755,347969.15641,355933.50432,353473.417982,340537.726387,329938.04182,324693.514357,322529.770613,321204.721904,321615.259017,323083.360419,324092.160183,327416.136386,332514.690266,338563.314564,347226.664321,356787.428118,360916.824162,357442.582991,351864.195622,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
401,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,30.0,13.5,294127.655274,55788.5451592,248367.275483,770312.363295,44140.9712444,0.0,0.0,8149904.80367,0.0742581041834,32.2424106528,138656.225393,0.000922332499989,-0.000999876683778,0.0,0.0,20.87807431,0.0,0.0,5877.09980315,5849.36713462,5793.99311671,5795.22452442,5812.71013803,5920.0801662,6055.57946903,6013.72544813,5793.64751923,5613.31262093,5524.08625565,5487.27398018,5464.73061841,5471.71518177,5496.69233228,5513.85527722,5570.40685722,5657.14973987,5760.05639145,5907.44797521,6070.10632906,6140.36316126,6081.253957,5986.34739643,345442.866207,343812.801579,340558.03986,340630.419269,341658.18478,347969.156435,355933.504346,353473.418007,340537.726408,329938.04183,324693.51436,322529.770613,321204.721904,321615.259017,323083.360419,324092.160183,327416.136386,332514.690266,338563.314564,347226.664321,356787.360897,360916.901367,357442.593695,351864.196968,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
402,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,30.0,13.75,294127.655274,55788.5451592,248367.275494,770312.365573,44140.9712446,0.0,0.0,8149904.82776,0.0742581042655,32.2424105589,138656.225803,0.000922332499989,-0.000999876683778,0.0,0.0,20.8780743095,0.0,0.0,5877.09980599,5849.36713511,5793.99311713,5795.22452484,5812.71013845,5920.08016663,6055.57946948,6013.72544856,5793.64751959,5613.3126211,5524.0862557,5487.27398018,5464.73061841,5471.71518177,5496.69233228,5513.85527722,5570.40685722,5657.14973987,5760.05639145,5907.44797521,6070.10521378,6140.36447498,6081.25413911,5986.34741931,345442.866374,343812.801608,340558.039885,340630.419293,341658.184804,347969.156461,355933.504373,353473.418032,340537.726429,329938.04184,324693.514363,322529.770613,321204.721904,321615.259017,323083.360419,324092.160183,327416.136386,332514.690266,338563.314564,347226.664321,356787.295343,360916.978585,357442.604399,351864.198313,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
403,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,30.0,14.0,294127.655274,55788.5451592,248367.275499,770312.365819,44140.9712448,0.0,0.0,8149904.83036,0.0742581042744,32.2424105493,138656.225847,0.000922332499989,-0.000999876683778,0.0,0.0,20.8780743092,0.0,0.0,5877.09980748,5849.36713537,5793.99311735,5795.22452506,5812.71013867,5920.08016686,6055.57946972,6013.72544879,5793.64751978,5613.3126212,5524.08625572,5487.27398018,5464.73061841,5471.71518177,5496.69233228,5513.85527722,5570.40685722,5657.14973987,5760.05639145,5907.44797521,6070.1044535,6140.36516795,6081.25423516,5986.34743139,345442.866462,343812.801623,340558.039898,340630.419306,341658.184818,347969.156474,355933.504387,353473.418045,340537.72644,329938.041846,324693.514364,322529.770613,321204.721904,321615.259017,323083.360419,324092.160183,327416.136386,332514.690266,338563.314564,347226.664321,356787.250656,360917.019316,357442.610044,351864.199023,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
404,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,30.0,14.25,294127.655274,55788.5451592,248367.275503,770312.365239,44140.9712449,0.0,0.0,8149904.82423,0.0742581042536,32.242410574,138656.225743,0.000922332499989,-0.000999876683778,0.0,0.0,20.8780743091,0.0,0.0,5877.09980843,5849.36713553,5793.99311749,5795.2245252,5812.71013881,5920.08016701,6055.57946987,6013.72544893,5793.6475199,5613.31262125,5524.08625574,5487.27398018,5464.73061841,5471.71518177,5496.69233228,5513.85527722,5570.40685722,5657.14973987,5760.05639145,5907.44797521,6070.10384074,6140.36560594,6081.25429586,5986.34743902,345442.866518,343812.801633,340558.039906,340630.419314,341658.184826,347969.156483,355933.504396,353473.418054,340537.726447,329938.041849,324693.514365,322529.770613,321204.721904,321615.259017,323083.360419,324092.160183,327416.136386,332514.690266,338563.314564,347226.664321,356787.214639,360917.04506,357442.613612,351864.199471,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
405,sCO2,-0.0109316424074,2.03335332432,5.43874824389,38.33,46.11,750.0,17.67,3.54,0.0,32.635,30.0,14.5,294127.655274,55788.5451592,248367.275506,770312.364718,44140.971245,0.0,0.0,8149904.81872,0.0742581042349,32.2424105963,138656.225649,0.000922332499989,-0.000999876683778,0.0,0.0,20.8780743089,0.0,0.0,5877.09980937,5849.36713569,5793.99311763,5795.22452534,5812.71013895,5920.08016715,6055.57947003,6013.72544907,5793.64752002,5613.31262131,5524.08625575,5487.27398018,5464.73061841,5471.71518177,5496.69233228,5513.85527722,5570.40685722,5657.14973987,5760.05639145,5907.44797521,6070.10323842,6140.36604395,6081.25435657,5986.34744665,345442.866573,343812.801642,340558.039914,340630.419323,341658.184834,347969.156492,355933.504405,353473.418062,340537.726454,329938.041853,324693.514366,322529.770613,321204.721904,321615.259017,323083.360419,324092.160183,327416.136386,332514.690266,338563.314564,347226.664321,356787.179236,360917.070805,357442.617181,351864.19992,10947.6323667,10800.2275333,10648.6265667,10626.08885,10697.2701,11111.2796333,11683.5244333,12053.1964833,12471.8314833,12853.0003167,13134.73005,13290.35265,13385.4349667,13475.70755,13516.2443167,13481.8024,13352.75645,13097.6064333,12831.7719667,12653.7271999,12522.3291741,12269.8707333,11832.0953667,11390.54825
